ingredient,calories,carbs,fiber,sugar,protein,total fat,trans fats,saturated fats,sodium,cholesterol,CO2 Emission
3 ounces Neufchaåtel,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 green apple licorice twist, cut into 12 pieces",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"3/4 unsalted butter, room temperature",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"A 13x9x2"" metal baking pan",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 red bell pepper, seeded and diced",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 tablespoon coarse-grain mustard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 teaspoon vanilla,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2 carrots, peeled, thinly sliced",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1/2 cup cold, unsalted butter, cut into small pieces",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
About 4 cups peanut or vegetable oil,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 teaspoon fleur de sel or coarse kosher salt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16 ounces ricotta ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"4 cups cake flour, divided",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1/2 pound shiitake mushrooms, stems removed and discarded, caps sliced thin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Juice of 1 to 2 limes,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 cup high-quality ricotta cheese, such as hand-dipped full-fat ricotta",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 teaspoon whole cloves, or 3/4 teaspoon ground",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/4 cup finely chopped walnuts,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 cup apricot jam , forced through a sieve if chunky",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 large red onion, cut into 1/3-inch rounds",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"4 medium bananas, preferably somewhat speckled but not brown, peeled and cut into 1/4 inch-thick-slices",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 tablespoon plus 1 3/4 teaspoons kosher salt, divided",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/8 teaspoon pure almond extract,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 pound seitan, torn or cut into chunks large enough to fit loosely on the grill grate, or skewered",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
and freshly ground black pepper,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3 cups fresh mandarin orange or clementine juice,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 tbsp tamarind paste, or to taste",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1/4 cup capers, drained",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"4 1/2 teaspoons finely grated lemon peel, divided",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 teaspoon spirulina powder,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tropical fruit salad,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 tablespoons fresh cilantro leaves,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Garnish: chopped unsalted pistachios,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"4 1/2 tablespoons butter, divided",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"7 oz fine-quality bittersweet chocolate , chopped",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"3 cups canned hominy , drained",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"5 large egg yolks, lightly beaten",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6 tablespoons plus 5 tablespoons golden brown sugar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 lb. cockles or Manila clams, scrubbed",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3 tablespoons half-and-half,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 1/4 cups buttermilk, room temperature",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2 oz thinly sliced prosciutto, cut into strips",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 Tbsp. walnut oil or 1 1/2 tsp. sesame oil,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 tablespoon raw sugar or agave nectar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/3 cup natural unsweetened cocoa powder,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 cup freshly squeezed lime juice,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3 hulled strawberries,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2 tablespoons fresh chives, minced",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 quart boiling water,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 lemon, peeled",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1/2 pounds mozzarella, preferably fresh, cut into 1/2-inch pieces",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/3 cup nasturtium flowers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 bunch mustard greens, tough stems removed, leaves torn",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 teaspoon seasoned salt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"6 large garlic cloves, minced",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 fennel bulb, trimmed and cut into thin 1/2-inch wedges",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"16 graham crackers, divided",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bavarian mustard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1/4 cup unsalted butter, cut into pieces, plus more for pan",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 ounce triple sec,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Creamy Jalapeño Sauce ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"5 anchovy fillets, minced",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Butter lettuce,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 cup/240 ml whole milk,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
A coin or hard candy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2 cups plain Greek yogurt, divided",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3 cups all-purpose flour ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
a 3 1/2- to 4-quart well-seasoned cast-iron Dutch oven or other heavy pot ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 tablespoons limoncello,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3 ounces spinach ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
on the half shell,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4 teaspoons herbes de Provence,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 teaspoons plus 1/4 cup chopped fresh mint,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
better supermarkets,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"6 tablespoons seedless raspberry jam, stirred to loosen, divided",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 medium fennel bulb, coarsely chopped",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 cup grated jaggery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"3/4 pound medium zucchini, cut lengthwise into 1/4-inch-thick slices",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 containers whole-milk ricotta cheese,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2 1/2 cups fresh flat-leaf parsley leaves, divided",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 tablespoons chopped fresh tarragon leaves plus sprigs for garnish,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/3 cup freshly squeezed lime juice,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 to 2 tbsp sugar ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2 pounds boneless pork shoulder, cut into 1 1/2-inch chunks",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 cup hazelnuts , toasted loose skins rubbed off in a kitchen towel while still warm, and nuts chopped",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"4 cups watercress , trimmed, cut into 2"" pieces",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2 tablespoon Italian parsley, finely chopped",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 cups semi-sweet chocolate chips,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 tablespoons vegetable oil plus additional for coating bowl,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7 cups whole milk,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 tablespoons chopped flat-leaf parsley ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10-12 grapefruit segments,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"4 chicken thighs, each weighing 5 to 6 ounces ",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2-3 large hard-boiled eggs, peeled, quartered",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Accompaniments: thin slices of crusty bread; caper berries; sea salt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Simple Syrup,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 cup frozen unsweetened strawberries,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 cup packed baby spinach, finely chopped",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"8 medium tomatillos , husked and rinsed",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2-inch piece fresh ginger, peeled and sliced",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1½ cups distilled white vinegar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 cup Strawberry Syrup plus additional for drizzling,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 teaspoon almond extract,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 cup dry white wine or water,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 cups chopped fresh tomato,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4 pounds country-style pork ribs,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1/2 cup plus 2 tablespoons nonhydrogenated solid vegetable shortening or unsalted butter, room temperature",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 large sweet potato, peeled and diced",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2 1/2""-thick slices of bread",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2 tablespoons chopped chives, divided",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6 large chicken leg-thigh pieces ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Chia seeds ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"5 to 6 garlic cloves, unpeeled",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 lime,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 cup frozen corn kernels ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 teaspoon hot pepper flakes,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/4 cup unsweetened applesauce,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
an 11- by 8- by 1-inch rectangular tart pan with a removable bottom,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 tablespoon mild or hot chili powder ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/3 cup plus 2 Tbsp. olive oil,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3 tablespoons finely chopped roasted,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 cup golden flax meal ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3/4 cup prepared whipped topping,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4 cups 1/2-inch cubes purchased cornbread or corn muffins ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"8 cups pole beans , trimmed",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
vanilla frosting,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 tablespoons white-wine vinegar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 teaspoon golden brown sugar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11/2 teaspoons prepared yellow mustard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5 sprigs oregano,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2 1-1 1/4-pound whole porgy, gray snapper, or branzino, cleaned",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 cups coarsely grated rindless Cantal cheese ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Accompaniment: eggnog ice cream ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vegetable oil or grapeseed oil ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 pounds sirloin flap steaks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 1/2 tsp. ground coriander,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 large plum tomato ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"4 heads of Little Gem lettuce, halved lengthwise, or 2 heads of romaine, quartered lengthwise",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Equipment: an 8- to 10-qt pot with tight-fitting lid; a meat pounder or a rolling pin without handles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 1/2 cups dried tart cherries,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4 cups shredded turkey or rotisserie chicken,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 cups coarsely grated _gravié_ra or sharp white Cheddar ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"4 tablespoons salted butter, divided",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6 teaspoons Homemade Chocolate Liqueur,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1/2 cup plus 3 tbsp/155 g unsalted butter, melted",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 teaspoon Meyer lemon zest ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 1/2 cups dry white wine,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6 fresh poblano chiles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 pound spaghetti or other long pasta,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
crumbled or shaved ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 1/2 teaspoons coarse kosher,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 cup cranberries, fresh or frozen",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 pound small cooked shrimp,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 1/2 8-ounce packages cream cheese, room temperature",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 cup  brown sugar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6 tablespoons water,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 bottle chilled dry sparkling wine,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 ounce Campari ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 3/4 cups dry-roasted peanuts,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/8 teaspoon white pepper,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"3 plum tomatoes, seeded, chopped",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 teaspoon mild Spanish paprika * or Hungarian sweet paprika,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 1/2 cups finely chopped onions,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"3 teaspoons chili powder, divided",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"3 1/2 ounces/100g small dried beans, such as pinto, navy, or cannellini beans, soaked overnight in cold water, or 1 can beans, drained and well rinsed",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 cup soy chunks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Grilled or toasted bread ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 tsp freshly ground pepper,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 small ripe avocados,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"16 Manila clams, scrubbed",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6 tablespoons Lemon Vinaigrette,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 envelope dry yeast,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"4 wide, thin slices prosciutto di Parma, each cut into 4 long strips",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/4 cup Simple Lemon Dressing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 large sweet onion, cut into ½"" pieces",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 1/2 cups steel-cut oatmeal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1/2 tsp hot sauce, such as Tabasco",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/4 cup apricot preserves or minced dried Turkish apricots,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1/2 pound medium carrots, peeled",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2 peeled onions, quartered",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4 trout fillets with skin,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lemon and orange slices,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10 oz. shop-bought veggie chorizo sausages,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 Tbsp. finely grated fresh ginger ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"4 skinless halibut, hake, or cod fillets",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Four 5""-diameter",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 cup large pitted prunes ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 Yodel snack cakes,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 tablespoon instant coffee or espresso powder,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3/4 cup hazelnuts,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"6 tablespoons extra-virgin olive oil, plus more for drizzling",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"8 ounces low-moisture mozzarella, coarsely grated, divided",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 drop green food coloring, if desired",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 pound red onions , cut crosswise into 1/3-inch-thick rounds",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 bottle orange curaçao,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 tablespoon mirin,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
upland cress,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 oz. Parmesan, finely grated, plus more for serving",111,0.9128546446250002,0.0,0.0311844754375,10.14912927875,7.087380781250001,0.0,4.1957294225,334.52437287500004,19.277675725,D
"1 cup pecans, chopped",753,15.151000000000002,10.464,4.3273,9.9953,78.48,0.0,6.7362,0.0,0.0,A+
"4 1/2 tsp. all-purpose flour, plus more for dusting",42,8.941406250453518,0.3164062500160485,0.0316406250016048,1.207031250061222,0.114843750005825,0.0,0.0181640625009213,0.2343750000118877,0.0,A+
"3 tablespoons finely chopped green onion tops , divided",4,1.0332,0.324,0.7038,0.1745999999999999,0.0846,0.0,0.0297,2.6999999999999997,0.0,A+
1/4 cup Onion and Garlic Mix,66,14.990000000000002,1.394,2.036,2.6024000000000003,0.21,0.0,0.04706,7.380000000000001,0.0,A+
1/2 teaspoon dried Mexican oregano,1,0.3445,0.2125,0.02045,0.045,0.0214,0.0,0.00775,0.125,0.0,A+
"1 28-ounce can whole tomatoes, drained",127,27.544396668250005,15.0819463025,20.24155951125,6.270914515250001,1.98446661875,0.0,0.26988746015,912.854644625,0.0,E
1 tablespoon cider vinegar or sherry vinegar,3,0.13857,0.0,0.0596,0.0,0.0,0.0,0.0,0.745,0.0,A
12 ounces rigatoni,1262,254.12512529250003,10.88621688,9.08318720925,44.225256075,5.13693359025,0.0,0.942338148675,20.41165665,0.0,B
1 cup coarse stone-ground white grits*,577,123.396,7.175999999999999,0.8892,11.934,2.73,0.0,0.5304000000000001,1.56,0.0,A+
1/2 cup Marsala or dry red wine,99,3.0693599999999996,0.0,0.72912,0.08232,0.0,0.0,0.0,4.704,0.0,B
1/2 teaspoons hot paprika,3,0.621,0.40135,0.11845,0.16215,0.14835,0.0,0.02461,0.782,0.0,A+
One 15-ounce can crushed tomatoes,136,31.0002035371875,8.079614090624998,18.7106852625,6.97398268875,1.19067997125,0.0,0.17009713875,790.9516951874999,0.0,D
"2 tablespoons capers, rinsed, patted dry",3,0.8410799999999998,0.5504,0.0705199999999999,0.4059199999999999,0.14792,0.0,0.040076,404.2,0.0,A+
2 whole-grain paratha breads,2104,364.8,30.72,44.0064,82.17599999999999,34.7904,0.25344,5.3529599999999995,3632.64,0.0,C
1/3 cup cold vegetable shortening,604,0.0,0.0,0.0,0.0,68.33333333333333,9.02,17.083333333333332,2.7333333333333334,0.0,C
"6 tablespoons butter, softened",610,0.0511199999999999,0.0,0.0511199999999999,0.7241999999999998,69.09719999999999,0.0,43.026,9.371999999999998,183.18,D
"4 pounds parsnips , peeled, quartered lengthwise, and cores cut out if woody",1360,326.5865064,88.90410452000002,87.08973504000001,21.77243376,5.4431084400000005,0.0,0.9071847400000002,181.43694800000003,0.0,B
1/4 cup hot smoked Spanish paprika,76,14.688000000248328,9.492800000160493,2.801600000047366,3.8352000000648414,3.508800000059323,0.0,0.5820800000098412,18.49600000031271,0.0,B
1 cup coarse bread crumbs,426,77.76,4.86,6.696000000000001,14.472,5.724,0.0,1.296,790.5600000000001,0.0,B
2 teaspoons finely grated orange zest ,3,1.0,0.424,0.0,0.06,0.008,0.0,0.00096,0.12,0.0,A+
"1/3 cup pure maple syrup, cane syrup or honey, at room temperature",273,70.35000000000001,0.0,63.525000000000006,0.042,0.063,0.0,0.00735,12.6,0.0,C
2 bunches flat-leaf spinach,156,24.683999999999997,14.96,2.856,19.448,2.652,0.0,0.4284,537.1999999999999,0.0,C
"1 large egg, whisked to blend",71,0.36,0.0,0.185,6.3,4.755,0.019,1.565,71.0,186.0,B
2 tablespoons fresh Italian parsley,2,0.48108,0.2507999999999999,0.0645999999999999,0.22572,0.06004,0.0,0.010032,4.256,0.0,A+
1 tablespoon adobo sauce,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6 Gala apples ,617,148.32533333333333,24.901333333333337,112.59733333333337,2.706666666666667,1.2992,0.0,0.0,10.826666666666668,0.0,B
"8 small shallots, peeled",230,53.760000000000005,10.240000000000002,25.184,8.0,0.32,0.0,0.0544,38.400000000000006,0.0,B
2 tsp. coriander seeds,10,1.98,1.5084000000000002,0.0,0.4464000000000001,0.6408000000000001,0.0,0.03564,1.2600000000000002,0.0,A+
"3 tablespoons fresh lime juice, preferably Key lime",12,4.413149999701548,1.1768399999204129,0.7103069999519633,0.2942099999801031,0.0840599999943152,0.0,0.0092465999993746,0.8405999999431519,0.0,A+
"1 apple, cut into 1/2"" pieces",94,25.116000000000003,4.368,18.928,0.4732,0.3094,0.0,0.05096,1.82,0.0,A
